Aspect,BSI,Elevation,NBR,NDMI,NDVI,NDWI,SAVI,SinAspect,Slope,PA,POINT_X,POINT_Y,PcentBgrnd,PcentOther,PointID,Class,Class_Number
144.64722,6732,2734,0.339694426,0.24454418,0.13195224,-0.109810396,1.13195224,0.578609238,7.909639,1,-112.086398,36.343078,5,95,669,Bareground,1
63.282516,4908,2112,0.156069364,-0.054678268,0.33212233,-0.390205371,1.332122313,0.893234239,10.205501,1,-112.013048,36.357971,5,95,703,Bareground,1
137.34253,8071,1803,-0.118708452,-0.183577713,0.054146156,-0.147804576,1.054146157,0.677613973,37.610954,1,-111.951799,36.271205,100,0,841,Bareground,1
92.7152,7643,1787,-0.106564086,-0.166844757,0.053261288,-0.151476793,1.053261289,0.998877341,18.866297,1,-111.950241,36.271583,100,0,842,Bareground,1
126.46846,7959,1325,-0.019732654,-0.265500795,0.03101986,-0.125730994,1.031019862,0.804184174,16.67726,1,-111.87824,36.264016,100,0,857,Bareground,1
143.34583,8437,1298,-0.022658913,-0.267728365,0.038125664,-0.150885478,1.038125666,0.596983695,26.76852,1,-111.878071,36.263292,100,0,846,Bareground,1
140.41554,8499,1306,-0.026124533,-0.263189181,0.033347227,-0.126818182,1.033347228,0.637214949,23.801872,1,-111.878221,36.26332,100,0,847,Bareground,1
140.41554,8649,1306,0.011987626,-0.246038606,0.029504327,-0.138073494,1.029504327,0.637214949,23.801872,1,-111.878267,36.263487,100,0,850,Bareground,1
140.41554,9141,1306,0.017486339,-0.241444867,0.04450262,-0.161813644,1.044502618,0.637214949,23.801872,1,-111.878446,36.263484,100,0,851,Bareground,1
130.4886,9057,1312,-0.04109589,-0.272369715,0.062128358,-0.158059468,1.062128358,0.760535151,24.168741,1,-111.878677,36.263296,100,0,853,Bareground,1
130.4886,9387,1312,0.026170799,-0.223351577,0.040139616,-0.144393241,1.040139616,0.760535151,24.168741,1,-111.878688,36.263474,100,0,854,Bareground,1
137.07216,8061,1295,-0.036854025,-0.265620094,0.024304796,-0.113809524,1.024304795,0.681076746,27.950106,1,-111.878452,36.263117,100,0,852,Bareground,1
137.07216,7865,1295,-0.029898903,-0.271170006,0.033218786,-0.120218579,1.033218786,0.681076746,27.950106,1,-111.878272,36.26313,100,0,848,Bareground,1
137.81357,7931,1285,-0.039297475,-0.288917777,0.0209986,-0.127253993,1.0209986,0.671545142,29.597433,1,-111.878004,36.262937,100,0,855,Bareground,1
136.62204,7771,1272,0.009104383,-0.239751156,0.041293424,-0.133682207,1.041293424,0.686807971,25.065533,1,-111.878015,36.262741,100,0,856,Bareground,1
147.18149,7739,1276,-0.02809482,-0.272189349,0.03603182,-0.133060389,1.03603182,0.541979765,25.713346,1,-111.877795,36.262937,100,0,844,Bareground,1
147.18149,8253,1276,-0.024671053,-0.270041545,0.04724062,-0.152855407,1.047240618,0.541979765,25.713346,1,-111.87777,36.263121,100,0,845,Bareground,1
137.81357,8143,1285,-0.051649306,-0.301582228,0.04047619,-0.135064935,1.04047619,0.671545142,29.597433,1,-111.878009,36.263112,100,0,843,Bareground,1
137.81346,8409,1291,-0.031071137,-0.279087452,0.045665123,-0.189759036,1.045665122,0.671546523,29.597473,1,-111.877736,36.263324,100,0,849,Bareground,1
125.9677,6791,1254,0.034700315,-0.228654124,0.028213166,-0.138888889,1.028213166,0.809348254,13.9313135,1,-111.876883,36.262769,100,0,859,Bareground,1
109.06323,6019,1248,0.040063677,-0.211267606,0.03512015,-0.131313131,1.035120148,0.945158698,16.561247,1,-111.876661,36.262766,100,0,858,Bareground,1
270,3047,2537,0.282758621,0.046904315,0.50878775,-0.431380932,1.508787742,-1,6.862372,0,-111.972176,36.190633,0,100,183,Forest,2
180,2689,2526,0.409538229,0.161209853,0.5516667,-0.466141732,1.551666667,1.22E-16,2.7802885,0,-111.970602,36.188836,0,100,178,Forest,2
180,2497,2539,0.460244648,0.209243431,0.5390814,-0.467537457,1.539081386,1.22E-16,1.8543341,0,-111.969303,36.191557,0,100,184,Forest,2
105.05688,2949,2521,0.241782981,-0.033637001,0.4304979,-0.364670955,1.430497925,0.965668422,3.5657132,0,-111.96686,36.192118,0,100,185,Forest,2
102.98498,3225,2527,0.370394737,0.127164502,0.502344,-0.460729313,1.502344032,0.974429011,8.199106,0,-111.96815,36.189222,0,100,179,Forest,2
137.09904,3013,2531,0.43147541,0.183197832,0.5384073,-0.489085948,1.538407329,0.680733081,5.05145,0,-111.969727,36.189382,0,100,177,Forest,2
157.55898,2517,2522,0.399661304,0.135302198,0.52420473,-0.436142485,1.524204703,0.38173227,5.9988737,0,-111.968359,36.187598,0,100,180,Forest,2
22.440744,2543,2527,0.418032787,0.152564957,0.5606676,-0.456228956,1.560667569,0.381727747,3.0076733,0,-111.971237,36.18649,0,100,181,Forest,2
211.77846,2245,2523,0.482216708,0.229502573,0.56165576,-0.458689459,1.561655773,-0.526636211,2.1810446,0,-111.973466,36.187011,0,100,182,Forest,2
158.80322,4417,2411,0.472735894,0.168767639,0.6446915,-0.573454914,1.644691554,0.36157213,15.525243,0,-112.271696,36.311821,0,100,163,Forest,2
52.563347,3279,2297,0.482182277,0.177944862,0.60300136,-0.524983777,1.603001364,0.794025909,26.837788,0,-112.367831,36.306071,0,100,112,Forest,2
111.9459,3503,2303,0.428665568,0.106122449,0.59882003,-0.493627282,1.598820059,0.927537154,14.567981,0,-112.368741,36.30697,0,100,113,Forest,2
71.643074,3051,2303,0.528670447,0.227732794,0.65146357,-0.551150895,1.651463581,0.949113043,19.788824,0,-112.368751,36.307498,0,100,114,Forest,2
74.96436,3235,2306,0.463924051,0.176799796,0.6163522,-0.511270827,1.616352201,0.965764659,14.01465,0,-112.368979,36.307863,0,100,115,Forest,2
162.76408,3025,2334,0.459459459,0.193926478,0.5848656,-0.496494157,1.584865629,0.296306813,7.7217116,0,-112.369454,36.309473,0,100,118,Forest,2
20.898954,3227,2324,0.424069728,0.136436597,0.5993976,-0.498412698,1.59939759,0.356720951,12.6946,0,-112.369264,36.311295,0,100,119,Forest,2
90,3087,2333,0.437622469,0.175433912,0.5571277,-0.478173271,1.557127697,1,11.359202,0,-112.370417,36.313796,0,100,123,Forest,2
68.0558,3593,2340,0.37286557,0.103293413,0.5532139,-0.477447377,1.553213909,0.927548251,4.9514174,0,-112.371313,36.313599,0,100,122,Forest,2
328.1796,2953,2343,0.505397448,0.218104817,0.55210793,-0.46981795,1.552107926,-0.527258424,2.1820343,0,-112.373327,36.314665,0,100,127,Forest,2
270,2987,2324,0.468573329,0.19286872,0.5138841,-0.473473473,1.513884128,-1,9.130441,0,-112.375143,36.315547,0,100,128,Forest,2
51.13916,2761,2339,0.439355075,0.174289985,0.58387095,-0.464578673,1.583870968,0.778672163,4.4258833,0,-112.372464,36.315389,0,100,125,Forest,2
111.94392,2549,2339,0.497458243,0.235840575,0.550959,-0.467093561,1.550959007,0.927550092,2.48037,0,-112.372442,36.314853,0,100,126,Forest,2
39.60298,3039,2336,0.351624549,0.103773585,0.5319149,-0.458511882,1.531914894,0.637464085,3.6065786,0,-112.371554,36.314872,0,100,124,Forest,2
148.17802,3137,2335,0.343589744,0.077872465,0.48142165,-0.415669626,1.481421648,0.527281732,4.35783,0,-112.370296,36.319383,0,100,132,Forest,2
38.585743,3593,2317,0.509830326,0.218695652,0.6977589,-0.574276889,1.697758934,0.62368511,16.168295,0,-112.370565,36.32173,0,100,134,Forest,2
180,3191,2342,0.380738695,0.112347052,0.5390535,-0.458257382,1.539053482,1.22E-16,0.92740995,0,-112.372118,36.321522,0,100,135,Forest,2
137.051,2895,2337,0.467402553,0.18993007,0.5861297,-0.499471272,1.586129754,0.681347164,5.0553713,0,-112.372102,36.320809,0,100,133,Forest,2
191.68683,3135,2326,0.448885976,0.170150834,0.6185944,-0.510245902,1.618594436,-0.202562182,11.219855,0,-112.374057,36.318624,0,100,131,Forest,2
5.9047027,2853,2319,0.413691726,0.082315113,0.5327869,-0.450236967,1.532786885,0.102874179,11.050181,0,-112.374931,36.316992,0,100,129,Forest,2
191.68678,3653,2314,0.321167883,0.042954426,0.42877647,-0.420114123,1.428776462,-0.2025614,16.570278,0,-112.376747,36.31822,0,100,130,Forest,2
105.03492,3553,2335,0.314978696,0.060533968,0.49645653,-0.437477607,1.496456546,0.965767906,3.5707872,0,-112.371053,36.311624,0,100,120,Forest,2
115.80297,3351,2332,0.353117706,0.095276653,0.5057514,-0.435951875,1.505751391,0.900296203,6.36608,0,-112.370833,36.311989,0,100,121,Forest,2
143.32991,3159,2330,0.326710817,0.065917824,0.45110664,-0.392277992,1.45110664,0.597206512,5.7622256,0,-112.370106,36.308749,0,100,117,Forest,2
145.41724,2945,2320,0.558466454,0.246932515,0.63691276,-0.534444794,1.636912752,0.567596095,10.035004,0,-112.369881,36.308209,0,100,116,Forest,2
231.13606,4209,2332,0.265102639,0.012200845,0.5089192,-0.453014483,1.508919203,-0.778638242,5.891693,0,-112.370516,36.306579,0,100,111,Forest,2
128.86502,3215,2315,0.37431694,0.11160221,0.5088114,-0.476155539,1.508811399,0.778626377,7.349925,0,-112.3698,36.303713,0,100,110,Forest,2
99.15637,3701,2262,0.413136894,0.108596196,0.64487314,-0.557510149,1.644873169,0.987257721,5.808547,0,-112.374655,36.301134,0,100,105,Forest,2
318.7857,3431,2272,0.416902293,0.135734072,0.6223022,-0.521592443,1.622302158,-0.658877156,20.09379,0,-112.379775,36.301067,0,100,104,Forest,2
285.03696,3267,2285,0.432397959,0.157731959,0.5500345,-0.486924859,1.550034507,-0.965758683,3.570314,0,-112.37911,36.300538,0,100,103,Forest,2
287.86777,3027,2286,0.293061224,0.022595223,0.45588234,-0.38643326,1.455882353,-0.951767162,6.023515,0,-112.379099,36.30036,0,100,102,Forest,2
286.8162,3107,2274,0.459367562,0.16,0.57101023,-0.497557572,1.571010249,-0.957237775,9.529027,0,-112.381095,36.299247,0,100,100,Forest,2
257.03268,3677,2282,0.431209053,0.132956153,0.54682976,-0.510845646,1.546829739,-0.974498229,8.209922,0,-112.380644,36.29926,0,100,99,Forest,2
45.95645,3861,2272,0.341734173,0.073194144,0.59202564,-0.501174891,1.592025632,0.718811606,7.9532766,0,-112.38014,36.296374,0,100,92,Forest,2
294.7286,3757,2267,0.363315697,0.104811815,0.577551,-0.492758288,1.57755102,-0.908299428,8.798884,0,-112.381028,36.296186,0,100,90,Forest,2
286.81683,3423,2272,0.476321418,0.170542636,0.64019006,-0.545745361,1.640190088,-0.957234539,9.528691,0,-112.380577,36.296015,0,100,89,Forest,2
356.05673,2927,2271,0.526897568,0.171945701,0.6649257,-0.551478847,1.664925673,-0.068768688,16.281569,0,-112.37171,36.298099,0,100,108,Forest,2
248.05199,2535,2253,0.431989366,0.120665742,0.5796676,-0.448677723,1.579667644,-0.927523368,2.4799297,0,-112.372826,36.298441,0,100,107,Forest,2
297.54095,3039,2271,0.407178695,0.090637152,0.5729077,-0.456652018,1.572907679,-0.886680552,21.061916,0,-112.373756,36.300944,0,100,106,Forest,2
278.09442,3041,2268,0.504443654,0.163596371,0.6091255,-0.511428571,1.609125475,-0.990037372,19.029228,0,-112.371085,36.300438,0,100,109,Forest,2
328.1857,3289,2171,0.371176285,0.138517937,0.570242,-0.500862962,1.570241965,-0.527167905,8.665107,0,-112.399959,36.295963,0,100,55,Forest,2
328.1857,3431,2177,0.407915238,0.136603774,0.60155976,-0.512554402,1.601559731,-0.527167905,2.1818895,0,-112.399288,36.296154,0,100,54,Forest,2
308.8676,3573,2190,0.368320611,0.092432707,0.563795,-0.479367263,1.563794984,-0.778597967,4.4252357,0,-112.396848,36.296363,0,100,58,Forest,2
22.468775,3493,2215,0.492628993,0.163514484,0.60290235,-0.533606816,1.602902375,0.382179877,6.0000653,0,-112.393479,36.295138,0,100,61,Forest,2
270,3963,2209,0.305648855,0.037864078,0.42438373,-0.408896211,1.424383744,-1,3.4481657,0,-112.393503,36.296045,0,100,63,Forest,2
333.60507,3803,2204,0.388653683,0.127922971,0.5643879,-0.496350365,1.564387917,-0.444555886,5.163147,0,-112.394377,36.295494,0,100,62,Forest,2
291.94888,3291,2204,0.301873199,0.046626122,0.48969498,-0.411167513,1.489694971,-0.927517694,4.9504213,0,-112.395488,36.295291,0,100,60,Forest,2
279.157,3103,2204,0.40411701,0.112128146,0.5690073,-0.474962064,1.569007264,-0.987255941,5.808147,0,-112.395721,36.295652,0,100,59,Forest,2
295.80746,3129,2221,0.374953549,0.083455344,0.55006284,-0.450411603,1.55006284,-0.900262061,6.365059,0,-112.39239,36.29659,0,100,64,Forest,2
328.18552,3063,2231,0.347303066,0.062423501,0.54379725,-0.460050463,1.543797243,-0.527170621,6.5205503,0,-112.390617,36.296616,0,100,67,Forest,2
331.1255,3159,2220,0.401255076,0.091431857,0.50754565,-0.432993582,1.507545671,-0.482892881,9.445983,0,-112.39107,36.297148,0,100,69,Forest,2
351.18402,3117,2230,0.482476253,0.184196756,0.60382706,-0.501160862,1.603827073,-0.153261434,7.4660897,0,-112.391279,36.296785,0,100,66,Forest,2
312.6482,3143,2225,0.428474346,0.144256941,0.55646056,-0.46226087,1.55646057,-0.735527484,10.82147,0,-112.391735,36.296785,0,100,65,Forest,2
0,2905,2218,0.523570082,0.25045138,0.6306761,-0.531269741,1.630676085,0,8.2891,0,-112.390625,36.297515,0,100,70,Forest,2
308.86703,2919,2210,0.527083333,0.201967751,0.6210837,-0.522326064,1.621083671,-0.778604318,5.891301,0,-112.390636,36.297885,0,100,71,Forest,2
354.9353,3077,2230,0.434001382,0.14831212,0.54850745,-0.478973628,1.548507463,-0.08828057,12.817578,0,-112.388852,36.297721,0,100,72,Forest,2
31.814384,3119,2240,0.398743017,0.124333427,0.55693746,-0.469013568,1.556937427,0.52716915,2.1818917,0,-112.38949,36.296452,0,100,68,Forest,2
328.18597,4037,2254,0.364639321,0.088693297,0.54615384,-0.494423792,1.546153846,-0.527163832,2.181883,0,-112.38813,36.295205,0,100,76,Forest,2
308.868,3283,2274,0.332621843,0.06571835,0.4853291,-0.426504189,1.485329104,-0.778593622,5.8911753,0,-112.381674,36.295285,0,100,87,Forest,2
0,3561,2266,0.267576076,0.008627888,0.47557002,-0.40247678,1.475570033,0,0.92740995,0,-112.381468,36.296182,0,100,91,Forest,2
169.94878,3343,2264,0.354174067,0.065399665,0.4527439,-0.422919,1.452743902,0.174528549,6.5647564,0,-112.38213,36.295994,0,100,88,Forest,2
241.75056,3489,2272,0.367882278,0.101210404,0.5104203,-0.457892942,1.510420346,-0.880895402,3.9130661,0,-112.3826,36.296889,0,100,93,Forest,2
202.46921,3205,2271,0.425056653,0.157202944,0.5003408,-0.464891847,1.500340832,-0.38218686,3.0082896,0,-112.382822,36.296703,0,100,94,Forest,2
259.8458,3769,2264,0.47879809,0.165559982,0.63947695,-0.559834123,1.639476961,-0.984336832,10.405904,0,-112.383488,36.296521,0,100,95,Forest,2
335.04877,3353,2259,0.344039971,0.057865169,0.5076061,-0.431394907,1.507606085,-0.421846708,8.128758,0,-112.383898,36.294898,0,100,86,Forest,2
298.24985,3227,2260,0.465380641,0.13712911,0.6242841,-0.526372443,1.624284078,-0.880891999,11.596342,0,-112.383246,36.295436,0,100,85,Forest,2
291.949,3657,2260,0.236125474,-0.00993926,0.48304385,-0.42019802,1.483043838,-0.927516898,4.9503913,0,-112.385236,36.29469,0,100,79,Forest,2
248.0507,3577,2254,0.282860147,0.011329096,0.40283632,-0.398547956,1.402836336,-0.927515006,2.4797933,0,-112.386996,36.293592,0,100,78,Forest,2
231.13158,3897,2255,0.216525267,-0.083379655,0.4308026,-0.366197183,1.430802603,-0.77858911,2.953368,0,-112.387007,36.294137,0,100,77,Forest,2
39.596268,3455,2240,0.41712204,0.149187592,0.553411,-0.480494767,1.553410982,0.637373796,17.490637,0,-112.387259,36.295935,0,100,75,Forest,2
325.42172,3303,2252,0.463320463,0.158430973,0.5527484,-0.481433225,1.552748378,-0.567531631,10.034473,0,-112.385703,36.29523,0,100,80,Forest,2
325.42163,3817,2247,0.464474457,0.132863956,0.67158175,-0.555347677,1.671581769,-0.567532946,10.034485,0,-112.385247,36.295596,0,100,82,Forest,2
0,3233,2254,0.438654354,0.14849921,0.5696294,-0.487214456,1.569629363,0,7.3788605,0,-112.384804,36.295416,0,100,84,Forest,2
0,2927,2259,0.453003534,0.168181818,0.5528701,-0.482335977,1.552870091,0,6.464861,0,-112.384796,36.295243,0,100,81,Forest,2
45.956146,3233,2252,0.454836643,0.168209877,0.5781793,-0.496047431,1.578179291,0.718807903,7.9532332,0,-112.384585,36.295419,0,100,83,Forest,2
28.001854,2751,2231,0.523255814,0.236192062,0.641725,-0.533746556,1.641725028,0.469500132,7.3132887,0,-112.38728,36.296659,0,100,74,Forest,2
214.57904,3277,2233,0.411805079,0.113095238,0.5097248,-0.427480916,1.509724771,-0.567542594,10.034563,0,-112.387068,36.29736,0,100,73,Forest,2
257.0324,4093,2273,0.264705882,-0.02812657,0.50877196,-0.447270007,1.50877193,-0.974497154,8.209757,0,-112.382616,36.297615,0,100,96,Forest,2
0,3417,2276,0.38245144,0.094089584,0.4913295,-0.445378151,1.49132948,0,0.92740995,0,-112.382171,36.297974,0,100,97,Forest,2
320.40283,3611,2275,0.361382909,0.072180837,0.5615413,-0.475433015,1.561541339,-0.637385904,3.6062768,0,-112.381519,36.298529,0,100,98,Forest,2
280.1538,3197,2268,0.418419144,0.100421941,0.58766234,-0.483503982,1.587662338,-0.984338052,10.40629,0,-112.381535,36.299606,0,100,101,Forest,2
258.61053,3669,1899,0.25586002,0.01792882,0.39698863,-0.376266281,1.396988615,-0.9803075,13.815948,0,-112.39004,36.314652,0,100,152,Forest,2
254.2504,3961,1914,0.182358461,-0.023508137,0.40887067,-0.379058738,1.408870667,-0.962457116,22.658884,0,-112.389372,36.314658,0,100,154,Forest,2
282.39368,3731,1947,0.268696228,0.013481364,0.4489796,-0.409040794,1.448979592,-0.976695971,24.348455,0,-112.388093,36.317915,0,100,162,Forest,2
282.39365,3633,1934,0.267785235,0.019427955,0.44033548,-0.387950037,1.440335494,-0.976696085,12.749552,0,-112.388546,36.318092,0,100,161,Forest,2
281.38907,3747,1917,0.284717819,0.038974359,0.47024673,-0.400138217,1.470246734,-0.980308868,18.154465,0,-112.389203,36.317548,0,100,158,Forest,2
275.75128,3603,1897,0.252436975,0.016643929,0.44811505,-0.392897196,1.448115041,-0.994966277,9.176171,0,-112.390107,36.318257,0,100,160,Forest,2
291.94315,3611,1894,0.190145732,-0.02584493,0.38139346,-0.349862259,1.381393476,-0.927555118,7.4045143,0,-112.390324,36.317706,0,100,159,Forest,2
270,3735,1902,0.19880913,-0.015217391,0.4273336,-0.38373425,1.427333596,-1,9.130601,0,-112.390086,36.31699,0,100,156,Forest,2
276.5663,3549,1905,0.264398787,0.027929901,0.41713855,-0.372577697,1.417138543,-0.993440168,15.807799,0,-112.389844,36.316284,0,100,157,Forest,2
265.39334,3853,1884,0.177922078,-0.030205827,0.3752843,-0.365449755,1.375284306,-0.996769551,11.395491,0,-112.390748,36.316802,0,100,155,Forest,2
253.66891,3839,1887,0.218740108,0.00130039,0.4354959,-0.404596862,1.435495899,-0.959652878,12.9678545,0,-112.390721,36.314827,0,100,153,Forest,2
242.61572,3721,1870,0.195205479,-0.032168608,0.40896246,-0.364347146,1.408962455,-0.887941636,17.575466,0,-112.391145,36.314092,0,100,151,Forest,2
305.1862,4505,1805,0.099035933,-0.089985486,0.3474212,-0.368497636,1.347421203,-0.817283835,11.125035,0,-112.399613,36.31382,0,100,150,Forest,2
289.05273,4581,1792,0.104806022,-0.091212193,0.36529517,-0.357041252,1.36529517,-0.945218526,16.569563,0,-112.402193,36.309099,0,100,149,Forest,2
202.47058,3881,2196,0.189727127,-0.023194518,0.39428142,-0.383868559,1.394281415,-0.382209009,3.0083194,0,-112.40318,36.301876,0,100,145,Forest,2
289.7064,3761,2195,0.253168671,0.012339197,0.44095665,-0.420257827,1.440956652,-0.941432942,10.869942,0,-112.402523,36.302788,0,100,148,Forest,2
315.21048,3885,2204,0.195231959,-0.02317009,0.37204143,-0.375602521,1.37204142,-0.704504414,6.506279,0,-112.401638,36.302796,0,100,147,Forest,2
161.30374,4165,2195,0.198516828,0.004302103,0.42295972,-0.396477235,1.422959702,0.320551136,10.646511,0,-112.401622,36.301724,0,100,146,Forest,2
262.34943,3227,2183,0.463247863,0.140117208,0.59166974,-0.492329149,1.591669766,-0.991098414,6.932701,0,-112.397735,36.296713,0,100,57,Forest,2
328.1857,4031,2169,0.404437316,0.131595951,0.635741,-0.558125741,1.635740971,-0.527167905,8.665107,0,-112.400621,36.296128,0,100,56,Forest,2
148.18535,4211,2155,0.232884903,-0.010556622,0.36556292,-0.37742151,1.365562914,0.52717311,14.933098,0,-112.409564,36.297295,0,100,5,Forest,2
146.50583,4447,2151,0.193961834,-0.02962963,0.37397575,-0.373525557,1.373975746,0.551852149,16.233828,0,-112.409116,36.297295,0,100,6,Forest,2
135.21233,4423,2159,0.16908774,-0.047348485,0.35854152,-0.371974088,1.358541526,0.704481544,12.848566,0,-112.408891,36.297844,0,100,7,Forest,2
270,4129,2169,0.126909885,-0.066632231,0.3731003,-0.350523169,1.373100304,-1,2.3003933,0,-112.40936,36.298739,0,100,4,Forest,2
211.81511,4035,2167,0.130986362,-0.061825835,0.3584762,-0.353320683,1.35847619,-0.527179899,2.1819088,0,-112.410028,36.298551,0,100,1,Forest,2
180,4129,2171,0.18398533,-0.031984008,0.4092397,-0.389526542,1.409239724,1.22E-16,1.8543341,0,-112.410481,36.299089,0,100,3,Forest,2
211.81511,4083,2167,0.204782342,-0.019216371,0.42288196,-0.396588486,1.42288197,-0.527179899,2.1819088,0,-112.410465,36.29873,0,100,2,Forest,2
150.57787,4213,2155,0.249859944,0.028584601,0.44682232,-0.446353323,1.446822309,0.491240283,11.553909,0,-112.410226,36.297103,0,100,8,Forest,2
139.02483,4251,2157,0.154506438,-0.060613619,0.3411681,-0.349337155,1.341168091,0.655731955,12.10153,0,-112.410884,36.296735,0,100,9,Forest,2
231.13208,4223,2147,0.128964059,-0.06103994,0.3426724,-0.351409978,1.342672414,-0.778594625,2.9533997,0,-112.414193,36.295434,0,100,12,Forest,2
241.74954,4321,2138,0.078455039,-0.09473151,0.32321364,-0.328130806,1.323213625,-0.880886957,3.912937,0,-112.416173,36.293613,0,100,18,Forest,2
281.39243,4033,2138,0.11978822,-0.087624697,0.37393424,-0.325499412,1.373934227,-0.980297296,4.685026,0,-112.415958,36.293789,0,100,17,Forest,2
202.46863,4593,2132,0.135385454,-0.048619037,0.45378444,-0.414799728,1.453784444,-0.382177509,3.0082772,0,-112.417082,36.294506,0,100,16,Forest,2
270,4177,2140,0.113362888,-0.086041071,0.3313139,-0.326792453,1.331313896,-1,3.4481165,0,-112.415527,36.294882,0,100,15,Forest,2
291.94894,4009,2143,0.096122515,-0.087605099,0.34291416,-0.337042925,1.342914172,-0.927517296,2.4798312,0,-112.414861,36.294887,0,100,14,Forest,2
241.75032,5517,2146,0.022985725,-0.132361995,0.31508553,-0.349936143,1.315085537,-0.880893385,3.9130337,0,-112.415457,36.295965,0,100,200,Forest,2
303.88623,4013,2142,0.246385542,0.015210991,0.4403063,-0.411323329,1.4403063,-0.8301463,8.259919,0,-112.415808,36.298116,0,100,142,Forest,2
320.40323,4207,2151,0.137380192,-0.083419156,0.32047477,-0.337340346,1.320474777,-0.637380568,3.6062558,0,-112.415126,36.29759,0,100,139,Forest,2
323.33362,3739,2149,0.31908205,0.057459677,0.41042018,-0.410420168,1.410420168,-0.597154604,5.7619495,0,-112.41447,36.29814,0,100,140,Forest,2
287.8682,3713,2151,0.281167109,0.019794141,0.47989276,-0.427410417,1.479892761,-0.951764874,6.02338,0,-112.41381,36.298328,0,100,141,Forest,2
155.04837,4719,2150,0.155770324,-0.074436604,0.44031173,-0.404490501,1.440311725,0.421852986,8.128784,0,-112.414003,36.29653,0,100,13,Forest,2
254.96222,4011,2149,0.172855314,-0.045336113,0.3931559,-0.370744482,1.393155894,-0.965754951,7.11274,0,-112.413539,36.29616,0,100,11,Forest,2
270,3989,2159,0.110609481,-0.073446328,0.38647342,-0.353773585,1.38647343,-1,3.4482024,0,-112.412222,36.296902,0,100,10,Forest,2
337.52985,4521,2170,0.146559171,-0.06349953,0.39719298,-0.380721221,1.397192982,-0.382202118,8.959484,0,-112.408496,36.300371,0,100,143,Forest,2
328.18405,4069,2180,0.156139788,-0.06044815,0.3617825,-0.353603604,1.361782477,-0.527192346,8.665258,0,-112.405608,36.30095,0,100,144,Forest,2
180,4699,2127,0.058991166,-0.116920152,0.29432255,-0.321009598,1.294322536,1.22E-16,2.7802885,0,-112.420188,36.294098,0,100,24,Forest,2
0,4749,2126,0.087209302,-0.071750903,0.31269944,-0.334847502,1.312699426,0,0,0,-112.418396,36.293229,0,100,20,Forest,2
231.13118,4421,2123,0.130846325,-0.042432815,0.29942417,-0.349053471,1.299424184,-0.778584765,2.9533424,0,-112.418831,36.292859,0,100,19,Forest,2
202.46834,4521,2121,0.127967574,-0.074364457,0.31090176,-0.330146808,1.31090175,-0.382172833,3.008271,0,-112.419958,36.293384,0,100,21,Forest,2
248.05057,4269,2120,0.158185162,-0.061133201,0.33639902,-0.349285714,1.33639901,-0.927514111,2.479778,0,-112.420161,36.293019,0,100,22,Forest,2
193.93588,4511,2120,0.157236281,-0.051503146,0.4000688,-0.402964495,1.400068799,-0.240835925,4.7670636,0,-112.420623,36.293553,0,100,23,Forest,2
231.13168,5239,2128,0.062782521,-0.106418919,0.25022158,-0.31796948,1.250221566,-0.77859028,2.9533744,0,-112.420422,36.294459,0,100,25,Forest,2
270,4549,2118,0.165266106,-0.044776119,0.41304347,-0.406831248,1.413043478,-1,6.8713393,0,-112.423085,36.29389,0,100,26,Forest,2
221.54759,4755,2102,0.099515869,-0.075531434,0.2582333,-0.320840065,1.258233303,-0.663241932,8.609638,0,-112.424174,36.292792,0,100,27,Forest,2
211.8133,4921,2111,0.071315372,-0.096458008,0.27386934,-0.333333333,1.273869347,-0.527152969,6.5204673,0,-112.423962,36.293157,0,100,28,Forest,2
224.78625,5349,2105,0.060657734,-0.102638087,0.270499,-0.334763948,1.270498979,-0.704463965,6.505914,0,-112.425765,36.294037,0,100,29,Forest,2
180,5109,2102,0.072857876,-0.099870857,0.28558254,-0.326355852,1.285582539,1.22E-16,4.6273675,0,-112.425974,36.293672,0,100,30,Forest,2
2.3683712,4327,1759,0.125894988,-0.068378178,0.27888852,-0.295126973,1.278888512,0.041324106,25.921991,0,-112.435412,36.298432,0,100,51,Forest,2
350.90417,4039,1794,0.129287599,-0.082529475,0.30041778,-0.295007564,1.300417774,-0.15808612,26.9402,0,-112.436064,36.297701,0,100,48,Forest,2
350.3967,4259,1787,0.0786447,-0.102199224,0.25861445,-0.274797943,1.258614436,-0.16682557,19.859343,0,-112.435622,36.29806,0,100,138,Forest,2
3.0879254,4475,1787,0.100389571,-0.098674521,0.30583215,-0.295238095,1.305832148,0.053868379,20.448479,0,-112.435176,36.297887,0,100,50,Forest,2
7.6808968,4247,1812,0.115253184,-0.083949987,0.28260094,-0.298372514,1.282600929,0.13365577,36.92043,0,-112.435394,36.297513,0,100,49,Forest,2
325.08765,3847,1796,0.155241935,-0.056272303,0.32129133,-0.292967281,1.321291314,-0.572322693,17.528618,0,-112.436713,36.297507,0,100,47,Forest,2
345.50696,3831,1929,0.189865087,-0.029001074,0.39076924,-0.346239762,1.390769231,-0.25026243,38.748848,0,-112.437378,36.296216,0,100,45,Forest,2
335.9922,3791,1989,0.166896552,-0.056856187,0.340198,-0.300038417,1.34019802,-0.406861205,34.648777,0,-112.436931,36.295531,0,100,41,Forest,2
